id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Jam per Minggu,Gaji
15068,2,5,219155,3,14,4,11,1,50.0,1
15069,2,8,202508,3,8,4,3,1,48.0,0
15070,1,3,283217,2,9,0,6,1,40.0,0
15071,3,1,194791,2,9,4,7,1,40.0,0
15072,1,8,197997,3,8,0,4,1,30.0,0
15073,1,1,216889,1,4,4,7,1,45.0,0
15074,2,8,161311,3,8,2,3,0,30.0,0
15075,2,4,178897,2,13,2,11,0,40.0,0
15076,2,1,154641,3,8,4,8,1,50.0,0
15077,3,8,117814,2,9,2,5,0,38.0,0
15078,1,1,107236,0,7,4,7,1,40.0,0
15079,2,8,115070,2,9,0,5,0,40.0,0
15080,4,0,52171,1,3,2,0,1,45.0,0
15081,1,8,306908,3,12,4,11,1,50.0,0
15082,3,8,250733,3,8,4,7,1,46.0,0
15083,2,8,115358,3,8,2,2,0,40.0,0
15084,2,8,99339,1,11,2,5,0,40.0,0
15085,3,8,199378,2,9,4,11,1,22.0,0
15086,2,8,56651,1,11,4,3,1,42.0,0
15087,2,8,113708,0,7,4,7,1,59.0,1
15088,3,8,162136,2,9,2,3,1,56.0,0
15089,2,8,27332,3,8,2,9,0,40.0,0
15090,1,8,50295,2,9,4,12,1,48.0,0
15091,2,8,57691,3,8,4,4,1,40.0,1
15092,1,8,342575,2,9,0,9,0,30.0,0
15093,3,3,182677,3,12,4,6,1,50.0,0
15094,1,8,199411,1,10,4,11,1,40.0,1
15095,2,8,311920,3,12,4,2,0,17.0,1
15096,1,8,167737,2,9,0,4,1,48.0,0
15097,1,8,141957,1,11,4,13,1,70.0,1
15098,1,8,181576,2,9,0,12,1,55.0,0
15099,1,8,206903,3,12,0,4,1,35.0,0
15100,3,8,31621,3,8,4,7,1,40.0,1
15101,2,8,138626,2,9,2,2,1,50.0,0
15102,1,1,420895,3,12,4,9,1,47.0,0
15103,1,8,249957,2,9,0,2,1,40.0,0
15104,1,8,198606,0,6,0,4,0,16.0,0
15105,1,8,115854,2,9,2,5,0,41.0,0
15106,1,0,214635,2,9,0,0,1,24.0,0
15107,1,8,127159,2,9,0,10,0,24.0,0
15108,1,8,403788,3,8,0,4,1,36.0,0
15109,2,8,393354,2,9,4,5,0,38.0,1
15110,3,8,173832,3,12,4,9,1,40.0,1
15111,3,8,355954,2,9,4,7,1,60.0,1
15112,2,3,246463,3,12,2,11,1,50.0,0
15113,1,8,204935,3,8,0,3,1,40.0,0
15114,1,8,149809,3,8,0,8,1,24.0,0
15115,3,8,137031,2,9,4,12,1,50.0,0
15116,4,8,86010,0,5,3,12,0,11.0,0
15117,1,8,440456,3,12,0,10,1,40.0,0
15118,2,8,72791,2,9,0,7,1,40.0,0
15119,2,1,374983,2,9,4,7,1,55.0,0
15120,1,8,175413,3,8,0,5,0,40.0,0
15121,2,8,343742,3,8,1,7,1,40.0,0
15122,4,1,118474,0,6,4,2,1,59.0,1
15123,1,8,355850,0,6,0,12,1,15.0,0
15124,1,8,163516,2,9,3,5,0,40.0,0
15125,1,8,207685,3,8,0,10,0,34.0,0
15126,3,8,171373,0,6,3,8,0,40.0,0
15127,1,8,114967,3,12,0,9,1,40.0,0
15128,3,8,40666,2,9,4,8,1,50.0,0
15129,3,8,394474,1,11,0,5,0,40.0,0
15130,1,8,499197,2,9,4,11,1,40.0,0
15131,1,8,286634,3,12,4,11,0,50.0,1
15132,3,8,134766,3,12,4,2,1,50.0,1
15133,1,8,271122,0,7,0,10,0,16.0,0
15134,3,8,256916,3,8,4,2,1,45.0,0
15135,2,8,248754,0,6,0,3,1,40.0,0
15136,2,8,145636,3,8,4,2,1,50.0,1
15137,1,8,121040,1,11,0,2,0,40.0,0
15138,3,0,226878,2,13,4,0,0,50.0,1
15139,3,8,136413,3,12,4,9,1,40.0,0
15140,2,8,90758,2,13,0,13,1,35.0,1
15141,1,4,105787,3,12,0,11,1,40.0,0
15142,3,3,166461,2,15,4,11,0,40.0,1
15143,2,8,152909,1,10,4,5,1,40.0,1
15144,4,8,290578,1,3,1,3,0,40.0,0
15145,4,3,61958,3,8,4,7,1,6.0,0
15146,1,8,453983,3,8,4,4,1,44.0,0
15147,2,8,168324,2,9,4,5,0,40.0,1
15148,1,0,96130,3,8,0,0,1,40.0,0
15149,2,8,99665,1,4,4,13,0,80.0,0
15150,2,8,183342,3,14,4,2,1,55.0,1
15151,1,8,109199,2,9,0,4,1,15.0,0
15152,1,8,242739,3,12,2,9,0,40.0,0
15153,2,5,155659,2,9,4,11,1,40.0,1
15154,2,8,269318,3,12,4,5,1,50.0,1
15155,1,8,109430,3,8,0,10,0,40.0,0
15156,1,8,173212,1,11,0,8,1,45.0,0
15157,1,8,85126,3,8,0,3,0,40.0,0
15158,2,8,112763,3,8,3,9,0,40.0,0
15159,1,1,107846,3,8,0,6,1,30.0,0
15160,3,8,162632,3,8,4,7,1,2.0,0
15161,3,1,121076,2,15,2,9,1,20.0,0
15162,2,8,102202,1,10,2,5,0,40.0,0
15163,2,8,163434,2,9,4,4,1,40.0,0
15164,1,8,223751,2,9,4,5,1,40.0,1
15165,2,3,144531,3,12,0,11,0,40.0,1
15166,2,8,133584,3,8,2,7,1,40.0,0
15167,1,8,162551,3,12,0,5,0,20.0,0
15168,1,8,509866,3,8,0,12,1,78.0,0
15169,4,0,327154,3,8,3,0,0,40.0,0
15170,2,8,181705,3,8,4,11,1,45.0,0
15171,3,5,105959,2,9,4,5,1,41.0,1
15172,2,8,187802,3,12,4,5,0,40.0,1
15173,2,8,202950,3,8,4,2,1,55.0,1
15174,3,2,181855,3,14,4,11,1,65.0,1
15175,2,8,183765,2,9,2,13,1,40.0,1
15176,3,3,227261,2,9,2,6,0,40.0,0
15177,1,8,81145,2,9,0,9,0,25.0,0
15178,1,8,86065,0,7,0,10,0,30.0,0
15179,1,3,121144,3,12,0,11,0,18.0,0
15180,1,8,86681,2,9,2,9,0,40.0,0
15181,1,8,27956,3,14,4,11,1,99.0,0
15182,2,8,111502,3,8,4,9,0,40.0,0
15183,2,5,233955,3,12,4,2,1,40.0,0
15184,1,8,181820,3,12,0,5,1,40.0,0
15185,4,1,213349,3,8,4,8,1,20.0,0
15186,2,2,126675,2,9,4,11,1,25.0,0
15187,1,8,376383,3,8,0,10,1,35.0,0
15188,1,8,159737,3,8,0,9,0,58.0,0
15189,3,8,109517,2,9,3,5,0,43.0,0
15190,1,8,277541,0,6,0,9,1,5.0,0
15191,1,8,281540,2,9,4,13,1,50.0,0
15192,3,5,252616,3,8,4,12,1,40.0,0
15193,1,8,132601,2,9,4,2,1,40.0,0
15194,2,3,343068,2,13,2,11,0,65.0,0
15195,3,8,106422,3,8,4,9,0,37.0,1
15196,2,8,241998,3,12,4,13,1,40.0,1
15197,3,8,146121,0,2,5,3,0,20.0,0
15198,3,8,151580,3,12,4,5,1,40.0,1
15199,3,2,125417,1,3,4,3,1,40.0,1
15200,2,8,86298,3,12,0,11,1,45.0,0
15201,2,8,455469,3,12,4,7,1,40.0,1
15202,1,1,328906,3,8,0,7,1,35.0,0
15203,2,8,250736,3,8,4,12,1,99.0,0
15204,1,8,34437,3,8,0,12,1,40.0,0
15205,2,3,267252,2,13,1,2,1,45.0,1
15206,2,8,75167,3,8,4,12,1,55.0,0
15207,1,8,328167,3,8,0,10,1,35.0,0
15208,3,0,182836,3,8,4,0,0,40.0,1
15209,2,8,201410,3,8,4,4,1,40.0,0
15210,2,8,158363,0,7,4,3,1,40.0,0
15211,3,8,41806,0,6,4,3,1,40.0,0
15212,3,1,71609,0,5,4,2,1,60.0,0
15213,1,8,347530,3,8,1,10,0,35.0,0
15214,2,8,158416,3,8,0,3,1,40.0,0
15215,2,8,162030,3,8,3,5,0,43.0,0
15216,1,3,24988,1,10,0,13,0,72.0,1
15217,2,4,114537,3,8,1,4,1,40.0,0
15218,2,8,134367,3,12,4,2,0,37.0,1
15219,2,1,222162,3,8,4,7,1,40.0,0
15220,2,8,74305,3,12,2,7,1,40.0,0
15221,2,8,34722,2,9,2,12,1,48.0,1
15222,1,8,104830,3,12,0,11,0,15.0,0
15223,1,4,326033,3,12,0,5,0,80.0,0
15224,3,8,329603,3,12,4,7,1,40.0,1
15225,2,4,106377,2,15,4,11,1,65.0,1
15226,2,3,178222,3,12,2,11,0,60.0,0
15227,1,8,415354,0,5,2,10,0,40.0,0
15228,3,2,175339,3,8,4,9,1,50.0,1
15229,2,8,129974,3,12,2,2,0,40.0,0
15230,3,5,192386,2,13,4,2,1,40.0,0
15231,2,8,159929,3,8,4,7,1,40.0,0
15232,1,8,110103,3,8,0,10,0,40.0,0
15233,3,8,90189,1,3,2,1,0,16.0,0
15234,1,8,158522,2,9,0,3,1,35.0,0
15235,1,8,220101,2,9,0,5,0,40.0,0
15236,1,8,120691,2,9,0,10,1,35.0,0
15237,1,8,109952,3,8,4,7,1,40.0,0
15238,1,8,53245,3,12,0,9,1,12.0,0
15239,3,1,248841,3,8,4,9,1,40.0,1
15240,2,8,151089,2,13,4,11,1,60.0,1
15241,2,4,37070,2,13,4,11,1,60.0,0
15242,2,8,156667,3,12,4,11,1,50.0,1
15243,1,8,197613,3,12,0,5,0,40.0,0
15244,2,8,208277,2,13,4,11,0,45.0,1
15245,3,8,208302,3,8,2,10,1,30.0,0
15246,2,8,30267,3,8,4,12,1,50.0,0
15247,1,8,204373,2,9,0,5,0,40.0,0
15248,1,8,169269,1,3,0,7,1,40.0,0
15249,1,8,239577,2,9,0,5,1,40.0,0
15250,3,8,401473,2,13,3,2,0,40.0,1
15251,2,8,173316,2,9,4,7,1,40.0,0
15252,2,1,196791,1,11,4,11,0,25.0,1
15253,1,8,77661,3,12,0,11,0,40.0,0
15254,2,3,358668,3,12,2,11,1,48.0,0
15255,1,8,78870,3,12,0,9,1,40.0,1
15256,3,8,27614,3,8,1,3,0,40.0,0
15257,2,8,53470,3,12,2,10,0,40.0,0
15258,1,8,214987,2,9,2,4,1,40.0,0
15259,2,8,410615,1,11,4,2,1,60.0,1
15260,3,8,316849,2,9,2,10,1,40.0,0
15261,1,8,279015,2,13,4,2,1,70.0,1
15262,3,8,424079,2,13,4,2,1,55.0,1
15263,2,1,219155,2,9,4,9,1,50.0,1
15264,1,8,102632,2,9,4,2,1,45.0,0
15265,2,8,81259,1,11,2,11,0,36.0,0
15266,2,5,265604,3,8,4,7,1,40.0,0
15267,1,1,153546,3,12,0,11,0,40.0,0
15268,3,0,175032,3,8,4,0,1,40.0,0
15269,2,8,112731,3,8,2,10,0,40.0,0
15270,2,1,350247,3,14,4,11,1,50.0,1
15271,1,8,222490,2,9,0,9,0,30.0,0
15272,1,4,118520,3,8,4,6,1,42.0,0
15273,2,3,192323,2,9,4,6,1,38.0,1
15274,2,8,185216,3,12,4,11,1,40.0,1
15275,2,1,181553,3,8,2,7,1,50.0,0
15276,3,8,178251,2,13,4,5,0,40.0,1
15277,1,8,53147,3,8,0,7,1,40.0,0
15278,1,8,156980,3,8,0,3,1,60.0,0
15279,1,8,457162,2,9,0,9,1,17.0,0
15280,1,8,294387,0,6,0,4,1,40.0,0
15281,1,8,114357,2,9,0,10,1,35.0,0
15282,2,1,38876,1,10,4,8,1,60.0,0
15283,1,8,502752,3,12,4,5,0,40.0,1
15284,3,4,89652,2,13,3,11,0,60.0,0
15285,1,8,122215,3,8,0,10,1,52.0,0
15286,3,8,314727,3,8,4,7,1,35.0,1
15287,1,8,200500,1,3,4,12,1,45.0,0
15288,1,8,44047,3,8,0,3,1,40.0,0
15289,3,8,192884,3,14,4,2,1,60.0,0
15290,2,3,147328,2,13,4,2,1,60.0,1
15291,1,8,64292,3,8,0,13,0,40.0,0
15292,1,3,251854,2,9,0,5,0,40.0,0
15293,3,0,338355,1,10,4,0,0,15.0,0
15294,1,4,343789,2,9,4,5,1,40.0,1
15295,1,8,220001,2,9,0,8,1,50.0,0
15296,1,8,136687,3,8,1,3,0,40.0,0
15297,1,8,213750,1,10,0,10,1,45.0,0
15298,4,2,98116,2,9,3,9,1,40.0,1
15299,4,1,219220,3,12,4,7,1,40.0,0
15300,1,8,363053,1,4,0,1,0,24.0,0
15301,3,8,167552,0,1,4,7,1,40.0,1
15302,4,8,230904,0,6,3,3,0,35.0,0
15303,2,4,114537,1,10,4,6,1,40.0,0
15304,2,8,118551,3,12,0,13,0,40.0,0
15305,1,8,188300,2,9,0,13,0,40.0,0
15306,1,8,162282,1,10,0,2,1,40.0,0
15307,2,8,118853,3,12,4,2,1,60.0,0
15308,1,8,221095,3,8,0,7,1,40.0,0
15309,2,8,58343,3,8,4,9,1,44.0,0
15310,2,1,186035,3,14,4,9,1,30.0,1
15311,2,4,191841,3,12,0,5,0,40.0,1
15312,2,8,51100,3,8,4,12,1,40.0,1
15313,2,5,52781,2,13,4,11,1,40.0,1
15314,2,1,196858,3,8,4,2,1,60.0,0
15315,1,8,56340,3,12,0,11,0,20.0,0
15316,2,8,314322,3,8,4,5,1,40.0,1
15317,2,8,352812,2,9,4,2,0,40.0,1
15318,3,8,35576,3,8,2,7,1,38.0,0
15319,2,8,216932,2,13,4,2,1,40.0,1
15320,3,8,158284,2,9,4,3,1,40.0,0
15321,2,8,346189,2,9,4,11,1,40.0,1
15322,2,3,185769,2,9,4,10,1,40.0,0
15323,3,8,117674,3,8,4,2,1,55.0,1
15324,2,8,151985,2,13,4,2,0,24.0,1
15325,1,8,318612,2,9,0,2,1,40.0,0
15326,1,8,154781,3,8,0,5,0,40.0,0
15327,2,8,183319,3,8,2,7,1,43.0,1
15328,2,8,82049,3,8,4,7,1,40.0,1
15329,1,8,230574,1,3,0,3,1,40.0,0
15330,3,8,117295,0,1,4,2,1,50.0,1
15331,1,4,194954,2,9,4,10,0,15.0,0
15332,2,8,154374,2,9,4,7,1,60.0,1
15333,2,8,182570,2,9,4,3,1,38.0,0
15334,1,8,289448,1,10,0,5,0,40.0,0
15335,1,8,38619,2,9,0,8,1,66.0,0
15336,1,0,72621,2,9,0,0,1,45.0,0
15337,2,8,93717,2,9,4,5,0,45.0,1
15338,1,0,88126,2,9,0,0,1,40.0,0
15339,1,8,166851,3,8,0,3,1,40.0,0
15340,2,0,224886,3,8,4,0,1,40.0,0
15341,3,8,137253,3,8,2,11,0,40.0,1
15342,3,2,304955,2,13,4,2,1,50.0,1
15343,1,8,109307,3,8,0,9,1,45.0,0
15344,1,8,183885,3,8,0,10,1,30.0,0
15345,1,4,19395,2,9,0,5,0,38.0,0
15346,1,8,215616,3,8,0,5,0,45.0,0
15347,1,8,437666,3,8,4,7,1,50.0,0
15348,3,8,184424,2,9,4,5,0,38.0,1
15349,2,8,350387,3,8,1,3,1,15.0,0
15350,1,0,174714,2,9,0,0,1,16.0,0
15351,1,8,106753,1,10,4,7,1,40.0,0
15352,2,1,171351,3,8,4,7,1,50.0,1
15353,2,8,172714,3,12,4,2,1,45.0,1
15354,1,8,101859,1,3,0,7,1,50.0,0
15355,1,8,217200,2,9,0,5,1,40.0,0
15356,1,1,83704,1,4,0,9,1,30.0,0
15357,3,8,169042,3,8,1,11,0,40.0,0
15358,2,8,112497,3,8,0,11,1,40.0,1
15359,3,8,236520,1,10,4,7,1,40.0,1
15360,1,8,196280,1,10,0,13,0,38.0,0
15361,4,0,152802,2,9,4,0,1,8.0,0
15362,3,8,174353,3,8,0,2,1,40.0,0
15363,1,8,251915,3,12,0,9,0,40.0,0
15364,3,1,168723,3,8,4,9,1,40.0,0
15365,1,8,374253,3,8,1,10,0,55.0,0
15366,2,8,108282,3,12,4,2,1,45.0,0
15367,2,8,115411,2,9,2,3,1,40.0,0
15368,1,5,103651,3,8,4,5,1,45.0,1
15369,1,8,80058,3,8,4,5,1,40.0,0
15370,3,8,254797,2,9,4,2,1,40.0,0
15371,3,1,81107,2,9,4,9,0,80.0,1
15372,2,8,37238,3,12,0,2,1,45.0,0
15373,3,8,101077,1,11,5,5,0,35.0,0
15374,1,0,97281,2,9,1,0,1,60.0,0
15375,2,1,348960,1,11,4,12,1,50.0,1
15376,3,8,70796,3,8,4,1,0,15.0,0
15377,4,0,177351,3,12,4,0,1,40.0,1
15378,1,1,168782,1,4,4,7,1,32.0,0
15379,3,8,375502,3,12,4,11,1,55.0,1
15380,3,0,160662,3,8,4,0,1,60.0,0
15381,1,0,447210,2,9,0,0,0,20.0,0
15382,1,8,211361,3,12,0,2,0,30.0,0
15383,1,8,147253,2,9,0,10,1,15.0,0
15384,2,8,206878,3,8,0,9,0,15.0,0
15385,3,8,121111,3,8,4,9,0,40.0,0
15386,2,8,183557,3,8,2,3,0,25.0,0
15387,1,8,215190,0,7,0,9,0,20.0,0
15388,3,3,101480,1,10,3,5,0,40.0,0
15389,1,8,47168,0,5,0,3,0,40.0,0
15390,2,8,257250,3,8,2,7,1,60.0,0
15391,1,8,69621,1,11,0,9,0,60.0,0
15392,1,8,101597,3,8,4,3,0,40.0,0
15393,3,8,176839,2,15,0,2,1,50.0,1
15394,3,3,168539,3,12,4,2,1,50.0,1
15395,3,8,213431,3,8,1,11,0,40.0,0
15396,3,3,79019,2,13,3,11,0,16.0,0
15397,2,8,117915,3,8,4,7,1,45.0,0
15398,3,8,178202,2,9,4,3,1,40.0,0
15399,1,4,106812,1,10,2,2,0,38.0,0
15400,2,8,123833,2,9,0,10,1,40.0,0
15401,2,8,213351,3,8,4,2,1,40.0,0
15402,3,1,214323,0,6,4,7,1,40.0,0
15403,3,8,174865,1,4,4,2,1,45.0,1
15404,2,8,151029,1,3,4,8,1,55.0,0
15405,1,2,120126,1,4,0,7,1,40.0,0
15406,1,8,119359,3,12,0,2,0,40.0,0
15407,3,8,185385,1,11,4,9,1,45.0,0
15408,4,8,47929,3,8,4,3,1,40.0,0
15409,1,8,213799,1,10,4,8,1,35.0,0
15410,2,8,33117,1,11,4,6,1,40.0,0
15411,1,8,173585,3,8,0,9,0,18.0,0
15412,2,8,160035,2,9,4,2,1,55.0,1
15413,3,5,128990,3,12,4,11,1,40.0,1
15414,1,8,177119,2,9,2,5,0,44.0,0
15415,2,8,157425,3,12,2,2,0,45.0,0
15416,1,0,37332,3,8,0,0,0,12.0,0
15417,2,8,360494,3,8,0,12,1,40.0,0
15418,2,8,193553,3,8,2,10,0,20.0,0
15419,1,8,178811,3,8,0,3,0,20.0,0
15420,3,8,408537,1,4,2,7,0,37.0,1
15421,1,8,221977,0,1,5,1,0,40.0,0
15422,1,8,70261,2,9,0,10,1,30.0,0
15423,1,8,117444,3,8,0,7,1,40.0,0
15424,1,8,297246,0,6,0,1,0,9.0,0
15425,3,8,229983,3,12,2,11,0,36.0,0
15426,2,8,203653,3,8,4,5,1,40.0,1
15427,1,8,99697,3,8,0,4,0,40.0,0
15428,3,8,102412,3,8,2,9,0,40.0,0
15429,4,0,186061,2,9,3,0,0,40.0,0
15430,3,8,92141,3,8,3,3,0,40.0,0
15431,3,8,241056,2,9,2,5,0,46.0,0
15432,1,8,33610,3,8,0,7,1,60.0,0
15433,1,8,132326,2,9,4,7,1,40.0,0
15434,2,1,180150,3,14,4,11,1,45.0,1
15435,1,8,207937,2,9,0,7,1,40.0,0
15436,1,8,459007,3,8,4,6,1,90.0,0
15437,2,8,153047,3,8,4,7,1,50.0,1
15438,1,5,218782,3,8,4,5,1,40.0,0
15439,1,8,60981,0,5,0,10,0,30.0,0
15440,1,0,219835,1,10,0,0,1,40.0,0
15441,1,0,108775,3,8,4,0,1,40.0,0
15442,3,8,234570,2,9,4,5,1,40.0,0
15443,2,2,188738,3,8,4,2,1,60.0,1
15444,4,8,171824,2,9,0,11,0,15.0,0
15445,2,8,65624,3,8,2,2,1,40.0,0
15446,1,8,222221,1,10,4,11,1,42.0,1
15447,3,3,131258,3,14,0,11,0,50.0,1
15448,3,8,76044,2,13,2,11,1,35.0,1
15449,3,8,180062,2,9,4,2,1,60.0,0
15450,3,2,412952,2,9,4,11,1,40.0,0
15451,2,8,149910,3,8,4,3,0,40.0,0
15452,1,2,269583,1,3,4,7,1,40.0,0
15453,3,4,177487,3,8,4,7,1,45.0,0
15454,3,0,339547,2,9,4,0,1,50.0,0
15455,2,8,77313,3,12,0,2,0,60.0,1
15456,2,5,318912,1,10,2,5,1,52.0,0
15457,1,8,182504,2,9,0,10,0,25.0,0
15458,2,8,69306,2,9,2,7,0,40.0,0
15459,3,3,74784,2,13,4,11,0,40.0,1
15460,1,8,182117,3,12,0,5,1,28.0,0
15461,1,8,244402,1,11,0,2,0,40.0,1
15462,2,8,180667,3,8,4,7,1,60.0,1
15463,1,4,198493,1,10,4,6,1,40.0,1
15464,2,8,107793,3,8,2,7,1,40.0,0
15465,1,8,254933,0,6,4,12,1,40.0,0
15466,2,8,99699,3,12,1,11,0,40.0,0
15467,1,8,253841,3,8,0,4,1,45.0,0
15468,3,3,176731,3,8,4,4,1,40.0,0
15469,3,3,203525,1,3,4,7,1,40.0,0
15470,2,3,377107,2,9,1,10,0,35.0,0
15471,2,8,118584,3,12,0,2,0,40.0,0
15472,1,8,156819,3,8,2,4,0,36.0,0
15473,2,8,538443,3,8,2,7,1,40.0,1
15474,1,1,30244,3,8,0,8,1,80.0,0
15475,1,8,159732,3,8,3,12,1,40.0,0
15476,1,3,257124,2,13,0,11,1,55.0,0
15477,2,8,160647,3,8,0,8,0,46.0,0
15478,2,3,144778,3,12,4,11,1,40.0,1
15479,1,8,125938,0,7,0,10,1,40.0,0
15480,1,2,356689,3,8,4,4,1,60.0,0
15481,1,2,217848,0,7,4,5,1,40.0,1
15482,1,0,200061,2,9,0,0,0,40.0,0
15483,1,0,343553,0,6,0,0,1,40.0,0
15484,2,8,191455,3,8,4,10,0,10.0,0
15485,1,8,113635,0,7,0,7,1,40.0,0
15486,1,8,187746,2,9,0,10,0,40.0,0
15487,3,2,89041,2,13,4,2,1,60.0,1
15488,2,8,215392,1,10,4,11,0,40.0,1
15489,2,8,56150,3,12,0,7,1,40.0,0
15490,1,8,336162,2,9,0,5,0,40.0,0
15491,1,4,31935,2,9,0,13,0,80.0,0
15492,1,3,134771,3,12,0,11,0,55.0,0
15493,3,8,191917,1,11,2,5,0,40.0,0
15494,2,8,186183,3,8,4,12,1,80.0,1
15495,2,8,182898,3,8,0,5,1,40.0,1
15496,3,8,152731,0,5,4,12,1,40.0,0
15497,2,1,41210,3,8,4,8,1,60.0,0
15498,4,0,125926,2,9,4,0,1,8.0,0
15499,2,5,132125,3,12,4,2,1,52.0,1
15500,1,8,219117,2,9,2,2,0,60.0,0
15501,3,0,123632,3,12,0,0,0,35.0,0
15502,3,5,188047,3,8,4,5,1,40.0,0
15503,2,8,128033,2,9,4,9,1,60.0,0
15504,1,8,316797,1,3,4,4,1,45.0,0
15505,1,1,259873,3,8,4,10,1,60.0,1
15506,2,8,111275,3,8,2,3,0,56.0,0
15507,1,8,423024,0,2,4,8,1,40.0,0
15508,1,8,188409,2,9,0,12,1,60.0,0
15509,1,8,253814,2,9,0,5,0,40.0,0
15510,3,8,234037,3,8,4,3,1,58.0,0
15511,2,8,364832,1,3,2,9,0,40.0,0
15512,2,8,309513,3,8,4,3,1,40.0,0
15513,1,8,171419,1,10,0,2,1,40.0,0
15514,1,8,160968,0,6,0,5,1,16.0,0
15515,3,8,175029,3,8,4,4,1,40.0,1
15516,1,4,38151,2,9,0,5,1,12.0,0
15517,3,1,227119,3,8,4,2,1,40.0,1
15518,4,8,149950,3,8,3,1,0,20.0,0
15519,1,0,210474,2,9,0,0,0,15.0,0
15520,2,8,274913,3,8,2,7,1,45.0,0
15521,2,1,97883,3,8,1,10,0,25.0,0
15522,2,4,188386,3,12,4,11,1,45.0,1
15523,1,5,41013,3,14,0,11,0,55.0,0
15524,1,5,108464,1,11,4,13,1,40.0,0
15525,1,8,255004,2,9,0,9,1,30.0,0
15526,3,1,106551,3,8,4,7,1,40.0,0
15527,1,1,267396,3,12,0,9,1,40.0,0
15528,2,3,101593,2,13,0,11,1,42.0,0
15529,2,8,186845,3,14,4,11,1,45.0,1
15530,1,4,150083,3,12,0,11,1,20.0,0
15531,1,8,102476,3,12,0,11,1,64.0,1
15532,2,8,191385,3,8,4,3,1,48.0,0
15533,2,8,248249,1,3,4,4,1,50.0,0
15534,1,8,179772,3,8,0,9,0,40.0,0
15535,1,2,99309,3,8,4,2,1,40.0,1
15536,1,8,131033,0,6,0,10,1,15.0,0
15537,1,8,200973,2,9,0,9,0,20.0,0
15538,1,8,204752,3,12,0,2,1,50.0,0
15539,2,1,179533,3,8,4,12,1,75.0,1
15540,2,0,112660,3,8,0,0,1,40.0,0
15541,1,8,160261,2,9,0,2,1,40.0,0
15542,1,8,182274,3,8,1,10,0,37.0,0
15543,1,8,56658,3,8,4,4,1,8.0,0
15544,2,8,185820,3,8,4,9,0,40.0,0
15545,1,8,462820,3,12,0,8,1,40.0,0
15546,2,3,143046,2,9,2,10,0,20.0,0
15547,3,0,221592,3,8,4,0,1,40.0,1
15548,1,8,224964,3,8,0,10,0,25.0,0
15549,2,8,136931,1,11,0,5,0,38.0,0
15550,2,8,345363,3,8,2,2,0,40.0,0
15551,1,8,34292,3,8,0,10,1,38.0,0
15552,2,8,120277,3,12,0,7,1,40.0,0
15553,3,0,211360,3,8,3,0,0,30.0,0
15554,1,8,198493,1,11,0,7,1,40.0,0
15555,1,3,102942,2,9,0,10,0,40.0,0
15556,2,1,197558,3,14,4,11,1,70.0,1
15557,1,1,200515,2,9,4,7,1,40.0,0
15558,3,1,33717,0,6,4,8,1,50.0,0
15559,1,8,236272,3,8,0,5,0,35.0,0
15560,1,8,196758,1,11,0,9,0,20.0,0
15561,1,8,44308,3,12,0,13,1,40.0,0
15562,1,8,157273,0,5,0,10,1,15.0,0
15563,1,8,121102,1,11,0,13,0,30.0,0
15564,2,8,143152,1,3,4,3,0,40.0,0
15565,3,3,256923,2,9,4,2,0,40.0,1
15566,2,1,121012,3,14,4,11,1,50.0,1
15567,2,8,22149,3,8,0,10,1,18.0,0
15568,1,8,83425,2,9,0,5,0,40.0,0
15569,1,4,173324,2,9,0,10,1,20.0,0
15570,1,8,231043,2,9,4,12,1,50.0,0
15571,2,8,141841,3,8,0,10,1,36.0,0
15572,1,8,234663,3,8,0,12,1,40.0,0
15573,3,5,270859,3,12,4,11,1,40.0,1
15574,2,8,123785,3,8,0,10,1,75.0,0
15575,2,8,55395,2,9,4,7,1,52.0,0
15576,1,8,179569,2,9,0,5,0,40.0,0
15577,1,8,171306,3,8,0,9,1,3.0,0
15578,1,8,128604,3,8,4,7,1,40.0,0
15579,3,8,319371,3,12,4,2,1,40.0,1
15580,2,8,268571,2,9,4,10,1,40.0,0
15581,3,8,175273,3,8,3,3,0,40.0,0
15582,2,8,163392,3,8,4,9,1,26.0,0
15583,1,8,187450,3,12,4,2,1,50.0,0
15584,2,8,208881,1,11,4,3,1,60.0,1
15585,1,0,350603,0,5,0,0,0,38.0,0
15586,1,8,152540,3,12,2,12,0,40.0,0
15587,1,8,268282,1,3,4,8,1,35.0,0
15588,1,3,335015,3,8,4,7,1,40.0,0
15589,2,8,137421,0,7,0,12,1,45.0,0
15590,1,8,288273,3,12,4,7,1,70.0,0
15591,3,1,201273,2,9,3,3,0,40.0,0
15592,2,4,110311,2,13,2,2,0,40.0,0
15593,4,8,268781,3,12,4,5,1,8.0,0
15594,3,8,255978,3,8,3,9,1,50.0,0
15595,2,3,321247,0,6,4,7,1,40.0,0
15596,1,8,110978,1,11,4,5,0,37.0,1
15597,3,4,205949,1,11,2,5,0,40.0,0
15598,2,8,185870,3,12,4,9,1,60.0,0
15599,2,8,459189,3,8,4,12,1,40.0,1
15600,1,8,290504,3,8,0,10,1,40.0,0
15601,3,8,122109,2,9,4,5,0,35.0,0
15602,3,8,95128,2,9,2,9,1,50.0,0
